date,spot,option_pnl,total_pnl,in_trade,opened,closed
2020-07-09,28.40999984741211,-1.9999999999999962,-1.9999999999999962,True,False,False
2020-07-10,29.030000686645508,7.9999999999999964,7.9999999999999964,True,False,False
2020-07-13,28.5,9.500000000000004,9.500000000000004,True,False,False
2020-07-14,28.8799991607666,-1.1102230246251565e-14,-1.1102230246251565e-14,True,False,False
2020-07-15,29.290000915527344,4.999999999999999,4.999999999999999,True,False,False
2020-07-16,29.15999984741211,11.000000000000004,11.000000000000004,True,False,False
2020-07-17,29.100000381469727,15.999999999999998,15.999999999999998,True,False,False
2020-07-20,29.1200008392334,6.5,6.5,True,False,False
2020-07-21,29.719999313354492,-4.999999999999999,-4.999999999999999,True,False,False
2020-07-22,29.75,3.5000000000000018,3.5000000000000018,True,False,False
2020-07-23,29.40999984741211,3.0,3.0,True,False,False
2020-07-24,29.440000534057617,5.000000000000001,5.000000000000001,False,False,True
2020-07-27,29.719999313354492,0.0,0.0,False,False,False
2020-07-28,29.350000381469727,0.0,0.0,False,False,False
2020-07-29,29.56999969482422,0.0,0.0,False,False,False
2020-07-30,28.93000030517578,-8.500000000000014,-8.500000000000014,True,True,False
2020-07-31,29.06999969482422,5.500000000000005,5.500000000000005,True,False,False
2020-08-03,29.34000015258789,13.49999999999999,13.49999999999999,True,False,False
2020-08-04,29.780000686645508,-3.9999999999999813,-3.9999999999999813,True,False,False
2020-08-05,30.229999542236328,0.9999999999999898,0.9999999999999898,True,False,False
2020-08-06,30.18000030517578,4.499999999999993,4.499999999999993,True,False,False
2020-08-07,29.850000381469727,15.499999999999996,15.499999999999996,True,False,False
2020-08-10,30.15999984741211,6.500000000000005,6.500000000000005,True,False,False
2020-08-11,29.81999969482422,5.500000000000005,5.500000000000005,True,False,False
2020-08-12,30.559999465942383,-10.500000000000004,-10.500000000000004,True,False,False
2020-08-13,30.399999618530273,8.500000000000009,8.500000000000009,True,False,False
2020-08-14,30.329999923706055,9.0,9.0,True,False,False
2020-08-17,30.770000457763672,-5.500000000000002,-5.500000000000002,True,False,False
2020-08-18,30.600000381469727,15.499999999999996,15.499999999999996,True,False,False
2020-08-19,30.65999984741211,1.4999999999999987,1.4999999999999987,True,False,False
2020-08-20,30.520000457763672,7.499999999999997,7.499999999999997,True,False,False
2020-08-21,30.18000030517578,11.5,11.5,False,False,True
2020-08-24,30.350000381469727,0.0,0.0,False,False,False
2020-08-25,30.920000076293945,0.0,0.0,False,False,False
2020-08-26,30.93000030517578,0.0,0.0,False,False,False
2020-08-27,30.670000076293945,0.0,0.0,False,False,False
2020-08-28,30.719999313354492,-5.5,-5.5,True,True,False
2020-08-31,30.579999923706055,7.500000000000001,7.500000000000001,True,False,False
2020-09-01,30.610000610351562,6.999999999999995,6.999999999999995,True,False,False
2020-09-02,29.860000610351562,-19.0,-19.0,True,False,False
2020-09-03,29.639999389648438,-13.5,-13.5,True,False,False
2020-09-04,28.510000228881836,-48.49999999999999,-48.49999999999999,False,False,True
2020-09-08,26.75,0.0,0.0,False,False,False
2020-09-09,27.40999984741211,0.0,0.0,False,False,False
2020-09-10,26.790000915527344,0.0,0.0,False,False,False
2020-09-11,27.040000915527344,0.0,0.0,False,False,False
2020-09-14,26.940000534057617,0.0,0.0,False,False,False
2020-09-15,27.520000457763672,0.0,0.0,False,False,False
2020-09-16,28.700000762939453,0.0,0.0,False,False,False
2020-09-17,29.229999542236328,0.0,0.0,False,False,False
2020-09-18,29.059999465942383,0.0,0.0,False,False,False
2020-09-21,28.290000915527344,0.0,0.0,False,False,False
2020-09-22,28.170000076293945,0.0,0.0,False,False,False
2020-09-23,28.030000686645508,0.0,0.0,False,False,False
2020-09-24,28.5,0.0,0.0,False,False,False
2020-09-25,28.350000381469727,0.0,0.0,False,False,False
2020-09-28,28.690000534057617,-5.0,-5.0,True,True,False
2020-09-29,27.700000762939453,-14.000000000000002,-14.000000000000002,True,False,False
2020-09-30,28.290000915527344,11.00000000000001,11.00000000000001,True,False,False
2020-10-01,27.510000228881836,-18.500000000000007,-18.500000000000007,True,False,False
2020-10-02,26.350000381469727,-50.00000000000002,-50.00000000000002,True,False,False
2020-10-05,27.93000030517578,61.5,61.5,True,False,False
2020-10-06,28.389999389648438,13.500000000000012,13.500000000000012,True,False,False
2020-10-07,28.389999389648438,8.499999999999986,8.499999999999986,True,False,False
2020-10-08,29.139999389648438,7.000000000000006,7.000000000000006,True,False,False
2020-10-09,28.690000534057617,7.499999999999996,7.499999999999996,True,False,False
2020-10-12,28.06999969482422,3.9999999999999982,3.9999999999999982,True,False,False
2020-10-13,28.459999084472656,6.0,6.0,True,False,False
2020-10-14,28.979999542236328,3.499999999999992,3.499999999999992,True,False,False
2020-10-15,28.940000534057617,1.9999999999999962,1.9999999999999962,True,False,False
2020-10-16,28.719999313354492,8.999999999999996,8.999999999999996,True,False,False
2020-10-19,28.59000015258789,10.0,10.0,True,False,False
2020-10-20,29.049999237060547,-1.5000000000000013,-1.5000000000000013,True,False,False
2020-10-21,28.100000381469727,0.5000000000000004,0.5000000000000004,True,False,False
2020-10-22,28.510000228881836,11.000000000000002,11.000000000000002,True,False,False
2020-10-23,27.8799991607666,-2.000000000000001,-2.000000000000001,False,False,True
2020-10-26,27.110000610351562,0.0,0.0,False,False,False
2020-10-27,27.690000534057617,-4.0,-4.0,True,True,False
2020-10-28,26.309999465942383,-36.0,-36.0,True,False,False
2020-10-29,25.600000381469727,-25.49999999999999,-25.49999999999999,True,False,False
2020-10-30,25.25,-63.499999999999986,-63.499999999999986,False,False,True
2020-11-02,26.260000228881836,0.0,0.0,False,False,False
2020-11-03,26.719999313354492,0.0,0.0,False,False,False
2020-11-04,27.440000534057617,0.0,0.0,False,False,False
2020-11-05,27.15999984741211,0.0,0.0,False,False,False
2020-11-06,26.469999313354492,0.0,0.0,False,False,False
2020-11-09,28.06999969482422,0.0,0.0,False,False,False
2020-11-10,28.90999984741211,0.0,0.0,False,False,False
2020-11-11,29.040000915527344,0.0,0.0,False,False,False
2020-11-12,28.65999984741211,0.0,0.0,False,False,False
2020-11-13,28.1299991607666,0.0,0.0,False,False,False
2020-11-16,28.809999465942383,0.0,0.0,False,False,False
2020-11-17,28.8700008392334,0.0,0.0,False,False,False
2020-11-18,29.0,0.0,0.0,False,False,False
2020-11-19,29.09000015258789,0.0,0.0,False,False,False
2020-11-20,29.270000457763672,0.0,0.0,False,False,False
2020-11-23,29.520000457763672,0.0,0.0,False,False,False
2020-11-24,30.799999237060547,0.0,0.0,False,False,False
2020-11-25,31.3700008392334,-13.0,-13.0,True,True,False
2020-11-27,31.219999313354492,2.0000000000000018,2.0000000000000018,True,False,False
2020-11-30,30.969999313354492,-3.0000000000000027,-3.0000000000000027,True,False,False
2020-12-01,30.6200008392334,-7.000000000000018,-7.000000000000018,True,False,False
2020-12-02,30.969999313354492,24.000000000000004,24.000000000000004,True,False,False
2020-12-03,31.25,21.999999999999996,21.999999999999996,True,False,False
2020-12-04,31.559999465942383,13.5,13.5,True,False,False
2020-12-07,31.399999618530273,-0.5000000000000004,-0.5000000000000004,True,False,False
2020-12-08,31.40999984741211,15.500000000000004,15.500000000000004,True,False,False
2020-12-09,31.34000015258789,-3.0,-3.0,True,False,False
2020-12-10,32.11000061035156,-4.500000000000001,-4.500000000000001,True,False,False
2020-12-11,31.940000534057617,4.999999999999999,4.999999999999999,True,False,False
2020-12-14,32.16999816894531,5.000000000000004,5.000000000000004,True,False,False
2020-12-15,32.540000915527344,-1.4999999999999987,-1.4999999999999987,True,False,False
2020-12-16,32.7400016784668,3.9999999999999933,3.9999999999999933,True,False,False
2020-12-17,33.15999984741211,-6.4999999999999964,-6.4999999999999964,False,False,True
2020-12-18,33.47999954223633,0.0,0.0,False,False,False
2020-12-21,32.63999938964844,0.0,0.0,False,False,False
2020-12-22,32.09000015258789,0.0,0.0,False,False,False
2020-12-23,32.75,0.0,0.0,False,False,False
2020-12-24,32.91999816894531,-12.5,-12.5,True,True,False
2020-12-28,32.59000015258789,8.000000000000007,8.000000000000007,True,False,False
2020-12-29,32.779998779296875,8.500000000000012,8.500000000000012,True,False,False
2020-12-30,32.90999984741211,5.999999999999995,5.999999999999995,True,False,False
2020-12-31,33.0099983215332,3.0000000000000027,3.0000000000000027,True,False,False
2021-01-04,32.380001068115234,-9.000000000000007,-9.000000000000007,True,False,False
2021-01-05,33.939998626708984,4.0000000000000036,4.0000000000000036,True,False,False
2021-01-06,34.11000061035156,4.499999999999998,4.499999999999998,True,False,False
2021-01-07,34.529998779296875,0.500000000000006,0.500000000000006,True,False,False
2021-01-08,35.43000030517578,-45.50000000000001,-45.50000000000001,True,False,False
2021-01-11,35.2599983215332,20.5,20.5,True,False,False
2021-01-12,35.900001525878906,-36.49999999999999,-36.49999999999999,True,False,False
2021-01-13,35.79999923706055,8.500000000000027,8.500000000000027,True,False,False
2021-01-14,36.2400016784668,-24.500000000000004,-24.500000000000004,True,False,False
2021-01-15,35.34000015258789,66.5,66.5,False,False,True
2021-01-19,35.75,0.0,0.0,False,False,False
2021-01-20,35.790000915527344,0.0,0.0,False,False,False
2021-01-21,35.7599983215332,0.0,0.0,False,False,False
2021-01-22,35.22999954223633,-2.0,-2.0,True,True,False
2021-01-25,35.59000015258789,6.999999999999995,6.999999999999995,True,False,False
2021-01-26,35.45000076293945,3.9999999999999982,3.9999999999999982,True,False,False
2021-01-27,35.5,-11.000000000000004,-11.000000000000004,True,False,False
2021-01-28,35.25,-2.0000000000000018,-2.0000000000000018,True,False,False
2021-01-29,35.18000030517578,14.000000000000002,14.000000000000002,True,False,False
2021-02-01,36.119998931884766,1.9999999999999962,1.9999999999999962,True,False,False
2021-02-02,36.81999969482422,-8.500000000000002,-8.500000000000002,True,False,False
2021-02-03,37.439998626708984,-18.99999999999999,-18.99999999999999,True,False,False
2021-02-04,37.810001373291016,-7.000000000000006,-7.000000000000006,True,False,False
2021-02-05,38.189998626708984,-21.500000000000004,-21.500000000000004,True,False,False
2021-02-08,38.939998626708984,-45.999999999999986,-45.999999999999986,False,False,True
2021-02-09,39.16999816894531,0.0,0.0,False,False,False
2021-02-10,39.279998779296875,0.0,0.0,False,False,False
2021-02-11,38.970001220703125,0.0,0.0,False,False,False
2021-02-12,39.939998626708984,0.0,0.0,False,False,False
2021-02-16,40.45000076293945,0.0,0.0,False,False,False
2021-02-17,40.88999938964844,0.0,0.0,False,False,False
2021-02-18,40.27000045776367,0.0,0.0,False,False,False
2021-02-19,39.68000030517578,0.0,0.0,False,False,False
2021-02-22,41.279998779296875,-7.0,-7.0,True,True,False
2021-02-23,41.619998931884766,-9.50000000000002,-9.50000000000002,True,False,False
2021-02-24,42.5,-9.00000000000002,-9.00000000000002,True,False,False
2021-02-25,42.459999084472656,-2.499999999999969,-2.499999999999969,True,False,False
2021-02-26,41.310001373291016,12.499999999999979,12.499999999999979,True,False,False
2021-03-01,40.599998474121094,9.000000000000007,9.000000000000007,True,False,False
2021-03-02,40.06999969482422,11.5,11.5,True,False,False
2021-03-03,41.13999938964844,14.499999999999979,14.499999999999979,True,False,False
2021-03-04,43.06999969482422,-19.000000000000007,-19.000000000000007,True,False,False
2021-03-05,44.439998626708984,-45.499999999999964,-45.499999999999964,True,False,False
2021-03-08,43.5,40.0,40.0,True,False,False
2021-03-09,43.11000061035156,24.499999999999982,24.499999999999982,True,False,False
2021-03-10,43.7400016784668,-15.500000000000009,-15.500000000000009,True,False,False
2021-03-11,44.599998474121094,-34.499999999999986,-34.499999999999986,True,False,False
2021-03-12,44.349998474121094,19.49999999999998,19.49999999999998,True,False,False
2021-03-15,44.2599983215332,13.000000000000005,13.000000000000005,True,False,False
2021-03-16,43.83000183105469,21.500000000000014,21.500000000000014,True,False,False
2021-03-17,43.81999969482422,19.5,19.5,True,False,False
2021-03-18,40.470001220703125,12.999999999999998,12.999999999999998,True,False,False
2021-03-19,41.77000045776367,32.0,32.0,False,False,True
2021-03-22,41.709999084472656,0.0,0.0,False,False,False
2021-03-23,39.369998931884766,-11.5,-11.5,True,True,False
2021-03-24,41.45000076293945,-10.500000000000021,-10.500000000000021,True,False,False
2021-03-25,39.88999938964844,6.0,6.0,True,False,False
2021-03-26,41.529998779296875,-2.0000000000000018,-2.0000000000000018,True,False,False
2021-03-29,41.91999816894531,4.0000000000000036,4.0000000000000036,True,False,False
2021-03-30,41.16999816894531,32.000000000000014,32.000000000000014,True,False,False
2021-03-31,40.529998779296875,2.499999999999991,2.499999999999991,True,False,False
2021-04-01,41.84000015258789,4.499999999999993,4.499999999999993,True,False,False
2021-04-05,40.279998779296875,34.000000000000014,34.000000000000014,True,False,False
2021-04-06,40.70000076293945,9.999999999999998,9.999999999999998,True,False,False
2021-04-07,40.86000061035156,8.499999999999996,8.499999999999996,True,False,False
2021-04-08,40.81999969482422,7.0000000000000115,7.0000000000000115,True,False,False
2021-04-09,40.63999938964844,16.499999999999996,16.499999999999996,True,False,False
2021-04-12,40.900001525878906,4.999999999999999,4.999999999999999,True,False,False
2021-04-13,41.400001525878906,0.4999999999999949,0.4999999999999949,True,False,False
2021-04-14,43.040000915527344,-56.99999999999999,-56.99999999999999,True,False,False
2021-04-15,43.27000045776367,-17.500000000000004,-17.500000000000004,True,False,False
2021-04-16,43.18000030517578,-197.0,-197.0,False,False,True
2021-04-19,43.31999969482422,0.0,0.0,False,False,False
2021-04-20,42.7400016784668,0.0,0.0,False,False,False
2021-04-21,41.77000045776367,-4.0,-4.0,True,True,False
2021-04-22,42.09000015258789,3.9999999999999925,3.9999999999999925,True,False,False
2021-04-23,42.459999084472656,10.999999999999988,10.999999999999988,True,False,False
2021-04-26,42.33000183105469,6.499999999999984,6.499999999999984,True,False,False
2021-04-27,43.11000061035156,3.0000000000000138,3.0000000000000138,True,False,False
2021-04-28,43.529998779296875,-2.499999999999991,-2.499999999999991,True,False,False
2021-04-29,44.2599983215332,-19.500000000000018,-19.500000000000018,True,False,False
2021-04-30,43.27000045776367,30.50000000000001,30.50000000000001,True,False,False
2021-05-03,43.97999954223633,-12.499999999999995,-12.499999999999995,True,False,False
2021-05-04,44.869998931884766,-23.50000000000001,-23.50000000000001,True,False,False
2021-05-05,44.65999984741211,9.499999999999996,9.499999999999996,True,False,False
2021-05-06,44.40999984741211,17.000000000000004,17.000000000000004,True,False,False
2021-05-07,44.43000030517578,12.5,12.5,True,False,False
2021-05-10,44.47999954223633,0.5000000000000129,0.5000000000000129,True,False,False
2021-05-11,44.869998931884766,-7.5000000000000036,-7.5000000000000036,True,False,False
2021-05-12,45.220001220703125,-3.9999999999999982,-3.9999999999999982,True,False,False
2021-05-13,43.810001373291016,55.49999999999999,55.49999999999999,True,False,False
2021-05-14,44.709999084472656,-22.5,-22.5,False,False,True
2021-05-17,45.38999938964844,0.0,0.0,False,False,False
2021-05-18,44.84000015258789,0.0,0.0,False,False,False
2021-05-19,43.43000030517578,0.0,0.0,False,False,False
2021-05-20,42.47999954223633,-5.500000000000014,-5.500000000000014,True,True,False
2021-05-21,43.70000076293945,13.0,13.0,True,False,False
2021-05-24,45.02000045776367,-14.500000000000002,-14.500000000000002,True,False,False
2021-05-25,44.91999816894531,4.500000000000015,4.500000000000015,True,False,False
2021-05-26,45.20000076293945,4.999999999999993,4.999999999999993,True,False,False
2021-05-27,45.54999923706055,-8.000000000000012,-8.000000000000012,True,False,False
2021-05-28,45.41999816894531,9.500000000000016,9.500000000000016,True,False,False
2021-06-01,46.33000183105469,-31.500000000000007,-31.500000000000007,True,False,False
2021-06-02,46.900001525878906,-19.49999999999998,-19.49999999999998,True,False,False
2021-06-03,46.970001220703125,-2.9999999999999956,-2.9999999999999956,True,False,False
2021-06-04,47.2599983215332,-9.5,-9.5,True,False,False
2021-06-07,47.27000045776367,14.000000000000002,14.000000000000002,True,False,False
2021-06-08,47.880001068115234,-50.499999999999986,-50.499999999999986,True,False,False
2021-06-09,47.58000183105469,28.500000000000004,28.500000000000004,True,False,False
2021-06-10,47.83000183105469,-19.99999999999996,-19.99999999999996,True,False,False
2021-06-11,48.06999969482422,-19.500000000000018,-19.500000000000018,False,False,True
2021-06-14,48.31999969482422,0.0,0.0,False,False,False
2021-06-15,48.97999954223633,0.0,0.0,False,False,False
2021-06-16,48.75,0.0,0.0,False,False,False
2021-06-17,48.040000915527344,0.0,0.0,False,False,False
2021-06-18,48.36000061035156,-3.0,-3.0,True,True,False
2021-06-21,49.36000061035156,-1.9999999999999907,-1.9999999999999907,True,False,False
2021-06-22,49.41999816894531,7.499999999999996,7.499999999999996,True,False,False
2021-06-23,49.720001220703125,4.499999999999993,4.499999999999993,True,False,False
2021-06-24,49.84000015258789,13.499999999999995,13.499999999999995,True,False,False
2021-06-25,50.25,-0.5000000000000004,-0.5000000000000004,True,False,False
2021-06-28,49.540000915527344,26.00000000000001,26.00000000000001,True,False,False
2021-06-29,49.88999938964844,-5.499999999999999,-5.499999999999999,True,False,False
2021-06-30,49.880001068115234,3.9999999999999925,3.9999999999999925,True,False,False
2021-07-01,50.619998931884766,-15.999999999999993,-15.999999999999993,True,False,False
2021-07-02,50.93000030517578,-22.99999999999999,-22.99999999999999,True,False,False
2021-07-06,49.900001525878906,42.499999999999986,42.499999999999986,True,False,False
2021-07-07,48.65999984741211,17.000000000000004,17.000000000000004,True,False,False
2021-07-08,49.52000045776367,15.500000000000009,15.500000000000009,True,False,False
2021-07-09,50.40999984741211,-6.500000000000004,-6.500000000000004,False,False,True
2021-07-12,50.310001373291016,0.0,0.0,False,False,False
2021-07-13,51.150001525878906,0.0,0.0,False,False,False
2021-07-14,49.70000076293945,0.0,0.0,False,False,False
2021-07-15,49.040000915527344,0.0,0.0,False,False,False
2021-07-16,49.13999938964844,0.0,0.0,False,False,False
2021-07-19,45.84000015258789,-5.499999999999972,-5.499999999999972,True,True,False
2021-07-20,46.5099983215332,25.5,25.5,True,False,False
2021-07-21,48.27000045776367,-24.5,-24.5,True,False,False
2021-07-22,49.16999816894531,-21.000000000000018,-21.000000000000018,True,False,False
2021-07-23,49.470001220703125,0.5000000000000115,0.5000000000000115,True,False,False
2021-07-26,49.66999816894531,-4.499999999999988,-4.499999999999988,True,False,False
2021-07-27,49.470001220703125,16.50000000000001,16.50000000000001,True,False,False
2021-07-28,49.720001220703125,-3.500000000000009,-3.500000000000009,True,False,False
2021-07-29,50.63999938964844,-48.0,-48.0,True,False,False
2021-07-30,50.65999984741211,-1.4999999999999556,-1.4999999999999556,True,False,False
2021-08-02,49.18000030517578,87.50000000000001,87.50000000000001,True,False,False
2021-08-03,48.849998474121094,17.499999999999993,17.499999999999993,True,False,False
2021-08-04,47.20000076293945,35.5,35.5,True,False,False
2021-08-05,48.099998474121094,-3.500000000000014,-3.500000000000014,True,False,False
2021-08-06,47.56999969482422,18.5,18.5,True,False,False
2021-08-09,46.599998474121094,9.000000000000005,9.000000000000005,True,False,False
2021-08-10,47.68000030517578,5.000000000000004,5.000000000000004,True,False,False
2021-08-11,48.29999923706055,-2.00000000000001,-2.00000000000001,True,False,False
2021-08-12,48.099998474121094,18.5,18.5,True,False,False
2021-08-13,47.43000030517578,20.999999999999996,20.999999999999996,False,False,True
2021-08-16,47.040000915527344,0.0,0.0,False,False,False
2021-08-17,46.58000183105469,-4.0,-4.0,True,True,False
2021-08-18,45.400001525878906,-5.000000000000004,-5.000000000000004,True,False,False
2021-08-19,44.77000045776367,-4.0000000000000036,-4.0000000000000036,True,False,False
2021-08-20,43.43000030517578,-34.5,-34.5,True,False,False
2021-08-23,45.849998474121094,71.00000000000001,71.00000000000001,True,False,False
2021-08-24,47.369998931884766,3.499999999999992,3.499999999999992,True,False,False
2021-08-25,47.810001373291016,5.000000000000016,5.000000000000016,True,False,False
2021-08-26,47.47999954223633,12.500000000000005,12.500000000000005,True,False,False
2021-08-27,48.150001525878906,-5.000000000000004,-5.000000000000004,True,False,False
2021-08-30,48.400001525878906,9.0,9.0,True,False,False
2021-08-31,48.040000915527344,9.499999999999995,9.499999999999995,True,False,False
2021-09-01,47.93000030517578,10.499999999999995,10.499999999999995,True,False,False
2021-09-02,48.95000076293945,-16.000000000000004,-16.000000000000004,True,False,False
2021-09-03,48.65999984741211,14.000000000000007,14.000000000000007,True,False,False
2021-09-07,48.040000915527344,25.0,25.0,True,False,False
2021-09-08,48.59000015258789,-5.499999999999998,-5.499999999999998,True,False,False
2021-09-09,47.75,13.000000000000004,13.000000000000004,True,False,False
2021-09-10,48.79999923706055,-12.000000000000002,-12.000000000000002,False,False,True
2021-09-13,49.47999954223633,0.0,0.0,False,False,False
2021-09-14,49.310001373291016,0.0,0.0,False,False,False
2021-09-15,50.689998626708984,-2.5,-2.5,True,True,False
2021-09-16,50.70000076293945,2.000000000000013,2.000000000000013,True,False,False
2021-09-17,50.31999969482422,12.0,12.0,True,False,False
2021-09-20,49.599998474121094,-24.00000000000001,-24.00000000000001,True,False,False
2021-09-21,49.58000183105469,24.0,24.0,True,False,False
2021-09-22,50.47999954223633,24.0,24.0,True,False,False
2021-09-23,51.380001068115234,-1.0000000000000009,-1.0000000000000009,True,False,False
2021-09-24,51.81999969482422,3.4999999999999973,3.4999999999999973,True,False,False
2021-09-27,52.90999984741211,-23.5,-23.5,True,False,False
2021-09-28,52.400001525878906,7.500000000000012,7.500000000000012,True,False,False
2021-09-29,52.31999969482422,7.9999999999999964,7.9999999999999964,True,False,False
2021-09-30,52.560001373291016,-14.500000000000002,-14.500000000000002,True,False,False
2021-10-01,53.2599983215332,0.5000000000000115,0.5000000000000115,True,False,False
2021-10-04,54.4900016784668,-47.5,-47.5,True,False,False
2021-10-05,55.630001068115234,-65.50000000000003,-65.50000000000003,True,False,False
2021-10-06,54.15999984741211,95.00000000000001,95.00000000000001,True,False,False
2021-10-07,55.36000061035156,-66.5,-66.5,True,False,False
2021-10-08,55.470001220703125,-0.4999999999999929,-0.4999999999999929,False,False,True
2021-10-11,56.18000030517578,0.0,0.0,False,False,False
2021-10-12,56.11000061035156,0.0,0.0,False,False,False
2021-10-13,56.15999984741211,0.0,0.0,False,False,False
2021-10-14,56.810001373291016,-6.0,-6.0,True,True,False
2021-10-15,57.150001525878906,7.9999999999999964,7.9999999999999964,True,False,False
2021-10-18,56.959999084472656,12.500000000000021,12.500000000000021,True,False,False
2021-10-19,57.41999816894531,13.499999999999979,13.499999999999979,True,False,False
2021-10-20,58.119998931884766,-0.5000000000000004,-0.5000000000000004,True,False,False
2021-10-21,57.40999984741211,3.499999999999992,3.499999999999992,True,False,False
2021-10-22,58.029998779296875,3.499999999999992,3.499999999999992,True,False,False
2021-10-25,57.83000183105469,12.50000000000001,12.50000000000001,True,False,False
2021-10-26,58.45000076293945,9.999999999999998,9.999999999999998,True,False,False
2021-10-27,56.900001525878906,3.0000000000000053,3.0000000000000053,True,False,False
2021-10-28,57.400001525878906,12.99999999999999,12.99999999999999,True,False,False
2021-10-29,57.150001525878906,5.500000000000005,5.500000000000005,True,False,False
2021-11-01,57.529998779296875,15.500000000000004,15.500000000000004,True,False,False
2021-11-02,57.529998779296875,5.499999999999994,5.499999999999994,True,False,False
2021-11-03,55.34000015258789,-31.999999999999996,-31.999999999999996,True,False,False
2021-11-04,54.91999816894531,-0.5000000000000115,-0.5000000000000115,True,False,False
2021-11-05,56.54999923706055,42.00000000000001,42.00000000000001,False,False,True
2021-11-08,57.09000015258789,0.0,0.0,False,False,False
2021-11-09,57.970001220703125,0.0,0.0,False,False,False
2021-11-10,56.31999969482422,0.0,0.0,False,False,False
2021-11-11,56.220001220703125,0.0,0.0,False,False,False
2021-11-12,55.97999954223633,-6.0,-6.0,True,True,False
2021-11-15,56.06999969482422,14.000000000000002,14.000000000000002,True,False,False
2021-11-16,56.20000076293945,21.499999999999986,21.499999999999986,True,False,False
2021-11-17,55.0,6.999999999999995,6.999999999999995,True,False,False
2021-11-18,55.54999923706055,14.500000000000002,14.500000000000002,True,False,False
2021-11-19,53.779998779296875,-40.49999999999998,-40.49999999999998,True,False,False
2021-11-22,54.45000076293945,32.999999999999986,32.999999999999986,True,False,False
2021-11-23,56.20000076293945,23.5,23.5,True,False,False
2021-11-24,55.880001068115234,11.5,11.5,True,False,False
2021-11-26,49.630001068115234,-362.5,-362.5,False,False,True
2021-11-29,50.16999816894531,0.0,0.0,False,False,False
2021-11-30,47.90999984741211,0.0,0.0,False,False,False
2021-12-01,47.040000915527344,0.0,0.0,False,False,False
2021-12-02,48.290000915527344,0.0,0.0,False,False,False
