date,available_date,report_date,mm_net,mm_net_oi,mm_net_oi_z,nc_net,nc_net_oi,nc_net_oi_z,total_oi,cot_risk_off
2021-10-29,2021-10-26,2021-10-19,301474,0.13671738419628415,0.11405097988239885,429594,0.19481934742770018,-0.8753969600986693,2205089,False
2021-11-01,2021-10-26,2021-10-19,301474,0.13671738419628415,0.11405097988239885,429594,0.19481934742770018,-0.8753969600986693,2205089,False
2021-11-02,2021-11-02,2021-10-26,291608,0.13598842358019342,0.07310732318738682,423718,0.19759657781183096,-0.7849587460347275,2144359,False
2021-11-03,2021-11-02,2021-10-26,291608,0.13598842358019342,0.07310732318738682,423718,0.19759657781183096,-0.7849587460347275,2144359,False
2021-11-04,2021-11-02,2021-10-26,291608,0.13598842358019342,0.07310732318738682,423718,0.19759657781183096,-0.7849587460347275,2144359,False
2021-11-05,2021-11-02,2021-10-26,291608,0.13598842358019342,0.07310732318738682,423718,0.19759657781183096,-0.7849587460347275,2144359,False
2021-11-08,2021-11-02,2021-10-26,291608,0.13598842358019342,0.07310732318738682,423718,0.19759657781183096,-0.7849587460347275,2144359,False
2021-11-09,2021-11-09,2021-11-02,277817,0.13095550660606065,-0.09336716952917956,419293,0.1976435107692293,-0.7848456864405513,2121461,False
2021-11-10,2021-11-09,2021-11-02,277817,0.13095550660606065,-0.09336716952917956,419293,0.1976435107692293,-0.7848456864405513,2121461,False
2021-11-11,2021-11-09,2021-11-02,277817,0.13095550660606065,-0.09336716952917956,419293,0.1976435107692293,-0.7848456864405513,2121461,False
2021-11-12,2021-11-09,2021-11-02,277817,0.13095550660606065,-0.09336716952917956,419293,0.1976435107692293,-0.7848456864405513,2121461,False
2021-11-15,2021-11-09,2021-11-02,277817,0.13095550660606065,-0.09336716952917956,419293,0.1976435107692293,-0.7848456864405513,2121461,False
2021-11-16,2021-11-16,2021-11-09,296233,0.14232494228602588,0.22664920821056123,421312,0.20241906230706957,-0.6208164206811615,2081385,False
2021-11-17,2021-11-16,2021-11-09,296233,0.14232494228602588,0.22664920821056123,421312,0.20241906230706957,-0.6208164206811615,2081385,False
2021-11-18,2021-11-16,2021-11-09,296233,0.14232494228602588,0.22664920821056123,421312,0.20241906230706957,-0.6208164206811615,2081385,False
2021-11-19,2021-11-16,2021-11-09,296233,0.14232494228602588,0.22664920821056123,421312,0.20241906230706957,-0.6208164206811615,2081385,False
2021-11-22,2021-11-16,2021-11-09,296233,0.14232494228602588,0.22664920821056123,421312,0.20241906230706957,-0.6208164206811615,2081385,False
2021-11-23,2021-11-23,2021-11-16,271747,0.13206776913084112,-0.10197984770282384,415785,0.20206956245355706,-0.6328247166349831,2057633,False
2021-11-24,2021-11-23,2021-11-16,271747,0.13206776913084112,-0.10197984770282384,415785,0.20206956245355706,-0.6328247166349831,2057633,False
2021-11-26,2021-11-23,2021-11-16,271747,0.13206776913084112,-0.10197984770282384,415785,0.20206956245355706,-0.6328247166349831,2057633,False
2021-11-29,2021-11-23,2021-11-16,271747,0.13206776913084112,-0.10197984770282384,415785,0.20206956245355706,-0.6328247166349831,2057633,False
2021-11-30,2021-11-30,2021-11-23,268340,0.1322801792195795,-0.10702533958497551,407657,0.20095752038501943,-0.6654738781518211,2028573,False
2021-12-01,2021-11-30,2021-11-23,268340,0.1322801792195795,-0.10702533958497551,407657,0.20095752038501943,-0.6654738781518211,2028573,False
2021-12-02,2021-11-30,2021-11-23,268340,0.1322801792195795,-0.10702533958497551,407657,0.20095752038501943,-0.6654738781518211,2028573,False
2021-12-03,2021-11-30,2021-11-23,268340,0.1322801792195795,-0.10702533958497551,407657,0.20095752038501943,-0.6654738781518211,2028573,False
2021-12-06,2021-11-30,2021-11-23,268340,0.1322801792195795,-0.10702533958497551,407657,0.20095752038501943,-0.6654738781518211,2028573,False
2021-12-07,2021-12-07,2021-11-30,233706,0.1149400527028662,-0.6668371412578132,387234,0.1904473841850089,-1.0267760075435155,2033286,False
2021-12-08,2021-12-07,2021-11-30,233706,0.1149400527028662,-0.6668371412578132,387234,0.1904473841850089,-1.0267760075435155,2033286,False
2021-12-09,2021-12-07,2021-11-30,233706,0.1149400527028662,-0.6668371412578132,387234,0.1904473841850089,-1.0267760075435155,2033286,False
2021-12-10,2021-12-07,2021-11-30,233706,0.1149400527028662,-0.6668371412578132,387234,0.1904473841850089,-1.0267760075435155,2033286,False
2021-12-13,2021-12-07,2021-11-30,233706,0.1149400527028662,-0.6668371412578132,387234,0.1904473841850089,-1.0267760075435155,2033286,False
2021-12-14,2021-12-14,2021-12-07,226493,0.11482325290894564,-0.6736004410985326,367232,0.18617252105918472,-1.1557504448614637,1972536,False
2021-12-15,2021-12-14,2021-12-07,226493,0.11482325290894564,-0.6736004410985326,367232,0.18617252105918472,-1.1557504448614637,1972536,False
2021-12-16,2021-12-14,2021-12-07,226493,0.11482325290894564,-0.6736004410985326,367232,0.18617252105918472,-1.1557504448614637,1972536,False
2021-12-17,2021-12-14,2021-12-07,226493,0.11482325290894564,-0.6736004410985326,367232,0.18617252105918472,-1.1557504448614637,1972536,False
2021-12-20,2021-12-14,2021-12-07,226493,0.11482325290894564,-0.6736004410985326,367232,0.18617252105918472,-1.1557504448614637,1972536,False
2021-12-21,2021-12-21,2021-12-14,211854,0.10845414424205628,-0.8637346236632282,347137,0.17770939547874806,-1.417208177466847,1953397,False
2021-12-22,2021-12-21,2021-12-14,211854,0.10845414424205628,-0.8637346236632282,347137,0.17770939547874806,-1.417208177466847,1953397,False
2021-12-23,2021-12-21,2021-12-14,211854,0.10845414424205628,-0.8637346236632282,347137,0.17770939547874806,-1.417208177466847,1953397,False
2021-12-27,2021-12-21,2021-12-14,211854,0.10845414424205628,-0.8637346236632282,347137,0.17770939547874806,-1.417208177466847,1953397,False
2021-12-28,2021-12-28,2021-12-21,216913,0.11460500100121467,-0.6623539743283202,340255,0.17977218800011202,-1.3214688646801718,1892701,False
2021-12-29,2021-12-28,2021-12-21,216913,0.11460500100121467,-0.6623539743283202,340255,0.17977218800011202,-1.3214688646801718,1892701,False
2021-12-30,2021-12-28,2021-12-21,216913,0.11460500100121467,-0.6623539743283202,340255,0.17977218800011202,-1.3214688646801718,1892701,False
2021-12-31,2021-12-28,2021-12-21,216913,0.11460500100121467,-0.6623539743283202,340255,0.17977218800011202,-1.3214688646801718,1892701,False
2022-01-03,2021-12-28,2021-12-21,216913,0.11460500100121467,-0.6623539743283202,340255,0.17977218800011202,-1.3214688646801718,1892701,False
2022-01-04,2022-01-04,2021-12-28,233873,0.12524399693895966,-0.3251579356206204,338429,0.1812359726862664,-1.247850541988642,1867339,False
2022-01-05,2022-01-04,2021-12-28,233873,0.12524399693895966,-0.3251579356206204,338429,0.1812359726862664,-1.247850541988642,1867339,False
2022-01-06,2022-01-04,2021-12-28,233873,0.12524399693895966,-0.3251579356206204,338429,0.1812359726862664,-1.247850541988642,1867339,False
2022-01-07,2022-01-04,2021-12-28,233873,0.12524399693895966,-0.3251579356206204,338429,0.1812359726862664,-1.247850541988642,1867339,False
2022-01-10,2022-01-04,2021-12-28,233873,0.12524399693895966,-0.3251579356206204,338429,0.1812359726862664,-1.247850541988642,1867339,False
2022-01-11,2022-01-11,2022-01-04,233355,0.12365596241066465,-0.37013717808993407,332825,0.17636560471954518,-1.3872558347295683,1887131,False
2022-01-12,2022-01-11,2022-01-04,233355,0.12365596241066465,-0.37013717808993407,332825,0.17636560471954518,-1.3872558347295683,1887131,False
2022-01-13,2022-01-11,2022-01-04,233355,0.12365596241066465,-0.37013717808993407,332825,0.17636560471954518,-1.3872558347295683,1887131,False
2022-01-14,2022-01-11,2022-01-04,233355,0.12365596241066465,-0.37013717808993407,332825,0.17636560471954518,-1.3872558347295683,1887131,False
2022-01-18,2022-01-18,2022-01-11,258654,0.13152243830134522,-0.13236526270095625,360505,0.1833124429540098,-1.1262856299401174,1966615,False
2022-01-19,2022-01-18,2022-01-11,258654,0.13152243830134522,-0.13236526270095625,360505,0.1833124429540098,-1.1262856299401174,1966615,False
2022-01-20,2022-01-18,2022-01-11,258654,0.13152243830134522,-0.13236526270095625,360505,0.1833124429540098,-1.1262856299401174,1966615,False
2022-01-21,2022-01-18,2022-01-11,258654,0.13152243830134522,-0.13236526270095625,360505,0.1833124429540098,-1.1262856299401174,1966615,False
2022-01-24,2022-01-18,2022-01-11,258654,0.13152243830134522,-0.13236526270095625,360505,0.1833124429540098,-1.1262856299401174,1966615,False
2022-01-25,2022-01-25,2022-01-18,279511,0.1357136753215729,-0.0077008357022376964,385781,0.18731197476747505,-0.9704644243532952,2059564,False
2022-01-26,2022-01-25,2022-01-18,279511,0.1357136753215729,-0.0077008357022376964,385781,0.18731197476747505,-0.9704644243532952,2059564,False
2022-01-27,2022-01-25,2022-01-18,279511,0.1357136753215729,-0.0077008357022376964,385781,0.18731197476747505,-0.9704644243532952,2059564,False
2022-01-28,2022-01-25,2022-01-18,279511,0.1357136753215729,-0.0077008357022376964,385781,0.18731197476747505,-0.9704644243532952,2059564,False
2022-01-31,2022-01-25,2022-01-18,279511,0.1357136753215729,-0.0077008357022376964,385781,0.18731197476747505,-0.9704644243532952,2059564,False
2022-02-01,2022-02-01,2022-01-25,263854,0.1258849023422777,-0.3342073196614161,373415,0.17815652144042396,-1.2627790548917297,2095994,False
2022-02-02,2022-02-01,2022-01-25,263854,0.1258849023422777,-0.3342073196614161,373415,0.17815652144042396,-1.2627790548917297,2095994,False
2022-02-03,2022-02-01,2022-01-25,263854,0.1258849023422777,-0.3342073196614161,373415,0.17815652144042396,-1.2627790548917297,2095994,False
2022-02-04,2022-02-01,2022-01-25,263854,0.1258849023422777,-0.3342073196614161,373415,0.17815652144042396,-1.2627790548917297,2095994,False
2022-02-07,2022-02-01,2022-01-25,263854,0.1258849023422777,-0.3342073196614161,373415,0.17815652144042396,-1.2627790548917297,2095994,False
2022-02-08,2022-02-08,2022-02-01,269135,0.12854301045738836,-0.280866229166655,368904,0.17619421751081202,-1.3306126142004575,2093735,False
2022-02-09,2022-02-08,2022-02-01,269135,0.12854301045738836,-0.280866229166655,368904,0.17619421751081202,-1.3306126142004575,2093735,False
2022-02-10,2022-02-08,2022-02-01,269135,0.12854301045738836,-0.280866229166655,368904,0.17619421751081202,-1.3306126142004575,2093735,False
2022-02-11,2022-02-08,2022-02-01,269135,0.12854301045738836,-0.280866229166655,368904,0.17619421751081202,-1.3306126142004575,2093735,False
2022-02-14,2022-02-08,2022-02-01,269135,0.12854301045738836,-0.280866229166655,368904,0.17619421751081202,-1.3306126142004575,2093735,False
2022-02-15,2022-02-15,2022-02-08,260644,0.12007475994860599,-0.6045491329428915,363383,0.16740506781051662,-1.6166197169312393,2170681,True
2022-02-16,2022-02-15,2022-02-08,260644,0.12007475994860599,-0.6045491329428915,363383,0.16740506781051662,-1.6166197169312393,2170681,True
2022-02-17,2022-02-15,2022-02-08,260644,0.12007475994860599,-0.6045491329428915,363383,0.16740506781051662,-1.6166197169312393,2170681,True
2022-02-18,2022-02-15,2022-02-08,260644,0.12007475994860599,-0.6045491329428915,363383,0.16740506781051662,-1.6166197169312393,2170681,True
2022-02-22,2022-02-22,2022-02-15,253455,0.11939891405426337,-0.6802507652712526,348093,0.1639814806963394,-1.7034760435082614,2122758,True
2022-02-23,2022-02-22,2022-02-15,253455,0.11939891405426337,-0.6802507652712526,348093,0.1639814806963394,-1.7034760435082614,2122758,True
2022-02-24,2022-02-22,2022-02-15,253455,0.11939891405426337,-0.6802507652712526,348093,0.1639814806963394,-1.7034760435082614,2122758,True
2022-02-25,2022-02-22,2022-02-15,253455,0.11939891405426337,-0.6802507652712526,348093,0.1639814806963394,-1.7034760435082614,2122758,True
2022-02-28,2022-02-22,2022-02-15,253455,0.11939891405426337,-0.6802507652712526,348093,0.1639814806963394,-1.7034760435082614,2122758,True
2022-03-01,2022-03-01,2022-02-22,233237,0.11332460697370236,-0.9465395352386642,339041,0.16473238839880047,-1.6481580547615198,2058132,True
2022-03-02,2022-03-01,2022-02-22,233237,0.11332460697370236,-0.9465395352386642,339041,0.16473238839880047,-1.6481580547615198,2058132,True
2022-03-03,2022-03-01,2022-02-22,233237,0.11332460697370236,-0.9465395352386642,339041,0.16473238839880047,-1.6481580547615198,2058132,True
2022-03-04,2022-03-01,2022-02-22,233237,0.11332460697370236,-0.9465395352386642,339041,0.16473238839880047,-1.6481580547615198,2058132,True
2022-03-07,2022-03-01,2022-02-22,233237,0.11332460697370236,-0.9465395352386642,339041,0.16473238839880047,-1.6481580547615198,2058132,True
2022-03-08,2022-03-08,2022-03-01,244277,0.12042390444846279,-0.7469915323848889,368663,0.18174383132953015,-1.089779209475098,2028476,False
2022-03-09,2022-03-08,2022-03-01,244277,0.12042390444846279,-0.7469915323848889,368663,0.18174383132953015,-1.089779209475098,2028476,False
2022-03-10,2022-03-08,2022-03-01,244277,0.12042390444846279,-0.7469915323848889,368663,0.18174383132953015,-1.089779209475098,2028476,False
2022-03-11,2022-03-08,2022-03-01,244277,0.12042390444846279,-0.7469915323848889,368663,0.18174383132953015,-1.089779209475098,2028476,False
2022-03-14,2022-03-08,2022-03-01,244277,0.12042390444846279,-0.7469915323848889,368663,0.18174383132953015,-1.089779209475098,2028476,False
2022-03-15,2022-03-15,2022-03-08,234837,0.12379558180554925,-0.6627995008744367,361665,0.19065364100931273,-0.8045408462168584,1896974,False
2022-03-16,2022-03-15,2022-03-08,234837,0.12379558180554925,-0.6627995008744367,361665,0.19065364100931273,-0.8045408462168584,1896974,False
2022-03-17,2022-03-15,2022-03-08,234837,0.12379558180554925,-0.6627995008744367,361665,0.19065364100931273,-0.8045408462168584,1896974,False
2022-03-18,2022-03-15,2022-03-08,234837,0.12379558180554925,-0.6627995008744367,361665,0.19065364100931273,-0.8045408462168584,1896974,False
2022-03-21,2022-03-15,2022-03-08,234837,0.12379558180554925,-0.6627995008744367,361665,0.19065364100931273,-0.8045408462168584,1896974,False
2022-03-22,2022-03-22,2022-03-15,223651,0.12084056896661649,-0.8283761712626139,341815,0.18468559980203092,-0.9926504181666974,1850794,False
2022-03-23,2022-03-22,2022-03-15,223651,0.12084056896661649,-0.8283761712626139,341815,0.18468559980203092,-0.9926504181666974,1850794,False
2022-03-24,2022-03-22,2022-03-15,223651,0.12084056896661649,-0.8283761712626139,341815,0.18468559980203092,-0.9926504181666974,1850794,False
2022-03-25,2022-03-22,2022-03-15,223651,0.12084056896661649,-0.8283761712626139,341815,0.18468559980203092,-0.9926504181666974,1850794,False
2022-03-28,2022-03-22,2022-03-15,223651,0.12084056896661649,-0.8283761712626139,341815,0.18468559980203092,-0.9926504181666974,1850794,False
2022-03-29,2022-03-29,2022-03-22,216624,0.12114006680419705,-0.860726297347442,339969,0.19011682625819884,-0.8063472600460292,1788211,False
2022-03-30,2022-03-29,2022-03-22,216624,0.12114006680419705,-0.860726297347442,339969,0.19011682625819884,-0.8063472600460292,1788211,False
2022-03-31,2022-03-29,2022-03-22,216624,0.12114006680419705,-0.860726297347442,339969,0.19011682625819884,-0.8063472600460292,1788211,False
2022-04-01,2022-03-29,2022-03-22,216624,0.12114006680419705,-0.860726297347442,339969,0.19011682625819884,-0.8063472600460292,1788211,False
2022-04-04,2022-03-29,2022-03-22,216624,0.12114006680419705,-0.860726297347442,339969,0.19011682625819884,-0.8063472600460292,1788211,False
2022-04-05,2022-04-05,2022-03-29,212034,0.1180636873729418,-1.056166542568931,318731,0.17747416518136297,-1.2180149631497015,1795929,False
2022-04-06,2022-04-05,2022-03-29,212034,0.1180636873729418,-1.056166542568931,318731,0.17747416518136297,-1.2180149631497015,1795929,False
2022-04-07,2022-04-05,2022-03-29,212034,0.1180636873729418,-1.056166542568931,318731,0.17747416518136297,-1.2180149631497015,1795929,False
2022-04-08,2022-04-05,2022-03-29,212034,0.1180636873729418,-1.056166542568931,318731,0.17747416518136297,-1.2180149631497015,1795929,False
2022-04-11,2022-04-05,2022-03-29,212034,0.1180636873729418,-1.056166542568931,318731,0.17747416518136297,-1.2180149631497015,1795929,False
2022-04-12,2022-04-12,2022-04-05,205595,0.11275574953136124,-1.3562649982561314,308594,0.1692441342001551,-1.462287510854813,1823366,False
2022-04-13,2022-04-12,2022-04-05,205595,0.11275574953136124,-1.3562649982561314,308594,0.1692441342001551,-1.462287510854813,1823366,False
2022-04-14,2022-04-12,2022-04-05,205595,0.11275574953136124,-1.3562649982561314,308594,0.1692441342001551,-1.462287510854813,1823366,False
2022-04-18,2022-04-12,2022-04-05,205595,0.11275574953136124,-1.3562649982561314,308594,0.1692441342001551,-1.462287510854813,1823366,False
2022-04-19,2022-04-19,2022-04-12,207317,0.1162269968745182,-1.246513522582882,304778,0.17086602475157325,-1.3819905103726122,1783725,False
2022-04-20,2022-04-19,2022-04-12,207317,0.1162269968745182,-1.246513522582882,304778,0.17086602475157325,-1.3819905103726122,1783725,False
2022-04-21,2022-04-19,2022-04-12,207317,0.1162269968745182,-1.246513522582882,304778,0.17086602475157325,-1.3819905103726122,1783725,False
2022-04-22,2022-04-19,2022-04-12,207317,0.1162269968745182,-1.246513522582882,304778,0.17086602475157325,-1.3819905103726122,1783725,False
2022-04-25,2022-04-19,2022-04-12,207317,0.1162269968745182,-1.246513522582882,304778,0.17086602475157325,-1.3819905103726122,1783725,False
2022-04-26,2022-04-26,2022-04-19,206784,0.11882089294949147,-1.1336993271407159,307697,0.17680687237832557,-1.1687112969902598,1740300,False
2022-04-27,2022-04-26,2022-04-19,206784,0.11882089294949147,-1.1336993271407159,307697,0.17680687237832557,-1.1687112969902598,1740300,False
2022-04-28,2022-04-26,2022-04-19,206784,0.11882089294949147,-1.1336993271407159,307697,0.17680687237832557,-1.1687112969902598,1740300,False
2022-04-29,2022-04-26,2022-04-19,206784,0.11882089294949147,-1.1336993271407159,307697,0.17680687237832557,-1.1687112969902598,1740300,False
2022-05-02,2022-04-26,2022-04-19,206784,0.11882089294949147,-1.1336993271407159,307697,0.17680687237832557,-1.1687112969902598,1740300,False
2022-05-03,2022-05-03,2022-04-26,220951,0.1274531520213015,-0.7078652608372428,316063,0.1823174621853199,-0.9725522636151229,1733586,False
2022-05-04,2022-05-03,2022-04-26,220951,0.1274531520213015,-0.7078652608372428,316063,0.1823174621853199,-0.9725522636151229,1733586,False
2022-05-05,2022-05-03,2022-04-26,220951,0.1274531520213015,-0.7078652608372428,316063,0.1823174621853199,-0.9725522636151229,1733586,False
2022-05-06,2022-05-03,2022-04-26,220951,0.1274531520213015,-0.7078652608372428,316063,0.1823174621853199,-0.9725522636151229,1733586,False
2022-05-09,2022-05-03,2022-04-26,220951,0.1274531520213015,-0.7078652608372428,316063,0.1823174621853199,-0.9725522636151229,1733586,False
2022-05-10,2022-05-10,2022-05-03,224526,0.12818600976041983,-0.6627162758445355,321701,0.18366499882390824,-0.9110791328929181,1751564,False
2022-05-11,2022-05-10,2022-05-03,224526,0.12818600976041983,-0.6627162758445355,321701,0.18366499882390824,-0.9110791328929181,1751564,False
2022-05-12,2022-05-10,2022-05-03,224526,0.12818600976041983,-0.6627162758445355,321701,0.18366499882390824,-0.9110791328929181,1751564,False
2022-05-13,2022-05-10,2022-05-03,224526,0.12818600976041983,-0.6627162758445355,321701,0.18366499882390824,-0.9110791328929181,1751564,False
2022-05-16,2022-05-10,2022-05-03,224526,0.12818600976041983,-0.6627162758445355,321701,0.18366499882390824,-0.9110791328929181,1751564,False
2022-05-17,2022-05-17,2022-05-10,222101,0.12789460288357554,-0.6636886259495746,310803,0.1789727478040348,-1.0438706202029833,1736594,False
2022-05-18,2022-05-17,2022-05-10,222101,0.12789460288357554,-0.6636886259495746,310803,0.1789727478040348,-1.0438706202029833,1736594,False
2022-05-19,2022-05-17,2022-05-10,222101,0.12789460288357554,-0.6636886259495746,310803,0.1789727478040348,-1.0438706202029833,1736594,False
2022-05-20,2022-05-17,2022-05-10,222101,0.12789460288357554,-0.6636886259495746,310803,0.1789727478040348,-1.0438706202029833,1736594,False
2022-05-23,2022-05-17,2022-05-10,222101,0.12789460288357554,-0.6636886259495746,310803,0.1789727478040348,-1.0438706202029833,1736594,False
2022-05-24,2022-05-24,2022-05-17,263848,0.1524546922714679,0.5302303554170641,325637,0.18815715346413084,-0.7289124746143195,1730665,False
2022-05-25,2022-05-24,2022-05-17,263848,0.1524546922714679,0.5302303554170641,325637,0.18815715346413084,-0.7289124746143195,1730665,False
2022-05-26,2022-05-24,2022-05-17,263848,0.1524546922714679,0.5302303554170641,325637,0.18815715346413084,-0.7289124746143195,1730665,False
2022-05-27,2022-05-24,2022-05-17,263848,0.1524546922714679,0.5302303554170641,325637,0.18815715346413084,-0.7289124746143195,1730665,False
2022-05-31,2022-05-31,2022-05-24,257659,0.15051379695688263,0.45332184823915034,334761,0.1955536161480212,-0.47207316310567893,1711863,False
2022-06-01,2022-05-31,2022-05-24,257659,0.15051379695688263,0.45332184823915034,334761,0.1955536161480212,-0.47207316310567893,1711863,False
2022-06-02,2022-05-31,2022-05-24,257659,0.15051379695688263,0.45332184823915034,334761,0.1955536161480212,-0.47207316310567893,1711863,False
2022-06-03,2022-05-31,2022-05-24,257659,0.15051379695688263,0.45332184823915034,334761,0.1955536161480212,-0.47207316310567893,1711863,False
2022-06-06,2022-05-31,2022-05-24,257659,0.15051379695688263,0.45332184823915034,334761,0.1955536161480212,-0.47207316310567893,1711863,False
2022-06-07,2022-06-07,2022-05-31,265707,0.14861168906130448,0.38577410578939647,332976,0.1862356873431145,-0.7660645305868882,1787928,False
2022-06-08,2022-06-07,2022-05-31,265707,0.14861168906130448,0.38577410578939647,332976,0.1862356873431145,-0.7660645305868882,1787928,False
2022-06-09,2022-06-07,2022-05-31,265707,0.14861168906130448,0.38577410578939647,332976,0.1862356873431145,-0.7660645305868882,1787928,False
2022-06-10,2022-06-07,2022-05-31,265707,0.14861168906130448,0.38577410578939647,332976,0.1862356873431145,-0.7660645305868882,1787928,False
2022-06-13,2022-06-07,2022-05-31,265707,0.14861168906130448,0.38577410578939647,332976,0.1862356873431145,-0.7660645305868882,1787928,False
2022-06-14,2022-06-14,2022-06-07,263481,0.14714528726953488,0.3400969471668863,328256,0.18331994875512253,-0.8498433549829849,1790618,False
2022-06-15,2022-06-14,2022-06-07,263481,0.14714528726953488,0.3400969471668863,328256,0.18331994875512253,-0.8498433549829849,1790618,False
2022-06-16,2022-06-14,2022-06-07,263481,0.14714528726953488,0.3400969471668863,328256,0.18331994875512253,-0.8498433549829849,1790618,False
2022-06-17,2022-06-14,2022-06-07,263481,0.14714528726953488,0.3400969471668863,328256,0.18331994875512253,-0.8498433549829849,1790618,False
2022-06-21,2022-06-21,2022-06-14,249840,0.14562207039332647,0.28397510690270694,302946,0.17657550327160054,-1.0639421338263737,1715674,False
2022-06-22,2022-06-21,2022-06-14,249840,0.14562207039332647,0.28397510690270694,302946,0.17657550327160054,-1.0639421338263737,1715674,False
2022-06-23,2022-06-21,2022-06-14,249840,0.14562207039332647,0.28397510690270694,302946,0.17657550327160054,-1.0639421338263737,1715674,False
2022-06-24,2022-06-21,2022-06-14,249840,0.14562207039332647,0.28397510690270694,302946,0.17657550327160054,-1.0639421338263737,1715674,False
2022-06-27,2022-06-21,2022-06-14,249840,0.14562207039332647,0.28397510690270694,302946,0.17657550327160054,-1.0639421338263737,1715674,False
2022-06-28,2022-06-28,2022-06-21,216353,0.13044031360708438,-0.4994533534351751,289502,0.17454221420492502,-1.1271792045385762,1658636,False
2022-06-29,2022-06-28,2022-06-21,216353,0.13044031360708438,-0.4994533534351751,289502,0.17454221420492502,-1.1271792045385762,1658636,False
2022-06-30,2022-06-28,2022-06-21,216353,0.13044031360708438,-0.4994533534351751,289502,0.17454221420492502,-1.1271792045385762,1658636,False
2022-07-01,2022-06-28,2022-06-21,216353,0.13044031360708438,-0.4994533534351751,289502,0.17454221420492502,-1.1271792045385762,1658636,False
2022-07-05,2022-07-05,2022-06-28,225749,0.13668784656501767,-0.140918455702912,299692,0.18145929378541337,-0.8710546317240266,1651566,False
2022-07-06,2022-07-05,2022-06-28,225749,0.13668784656501767,-0.140918455702912,299692,0.18145929378541337,-0.8710546317240266,1651566,False
2022-07-07,2022-07-05,2022-06-28,225749,0.13668784656501767,-0.140918455702912,299692,0.18145929378541337,-0.8710546317240266,1651566,False
2022-07-08,2022-07-05,2022-06-28,225749,0.13668784656501767,-0.140918455702912,299692,0.18145929378541337,-0.8710546317240266,1651566,False
2022-07-11,2022-07-05,2022-06-28,225749,0.13668784656501767,-0.140918455702912,299692,0.18145929378541337,-0.8710546317240266,1651566,False
2022-07-12,2022-07-12,2022-07-05,191702,0.11704404888812367,-1.2271573705065162,280523,0.1712738924280556,-1.2303447381954955,1637862,False
2022-07-13,2022-07-12,2022-07-05,191702,0.11704404888812367,-1.2271573705065162,280523,0.1712738924280556,-1.2303447381954955,1637862,False
2022-07-14,2022-07-12,2022-07-05,191702,0.11704404888812367,-1.2271573705065162,280523,0.1712738924280556,-1.2303447381954955,1637862,False
2022-07-15,2022-07-12,2022-07-05,191702,0.11704404888812367,-1.2271573705065162,280523,0.1712738924280556,-1.2303447381954955,1637862,False
2022-07-18,2022-07-12,2022-07-05,191702,0.11704404888812367,-1.2271573705065162,280523,0.1712738924280556,-1.2303447381954955,1637862,False
2022-07-19,2022-07-19,2022-07-12,200495,0.12431462491079195,-0.8010340322248949,268328,0.1663736984616224,-1.3993721948135234,1612803,False
2022-07-20,2022-07-19,2022-07-12,200495,0.12431462491079195,-0.8010340322248949,268328,0.1663736984616224,-1.3993721948135234,1612803,False
2022-07-21,2022-07-19,2022-07-12,200495,0.12431462491079195,-0.8010340322248949,268328,0.1663736984616224,-1.3993721948135234,1612803,False
2022-07-22,2022-07-19,2022-07-12,200495,0.12431462491079195,-0.8010340322248949,268328,0.1663736984616224,-1.3993721948135234,1612803,False
2022-07-25,2022-07-19,2022-07-12,200495,0.12431462491079195,-0.8010340322248949,268328,0.1663736984616224,-1.3993721948135234,1612803,False
2022-07-26,2022-07-26,2022-07-19,211412,0.13400726158963905,-0.2148588944558015,271091,0.17183585866269105,-1.196266788929315,1577616,False
2022-07-27,2022-07-26,2022-07-19,211412,0.13400726158963905,-0.2148588944558015,271091,0.17183585866269105,-1.196266788929315,1577616,False
2022-07-28,2022-07-26,2022-07-19,211412,0.13400726158963905,-0.2148588944558015,271091,0.17183585866269105,-1.196266788929315,1577616,False
2022-07-29,2022-07-26,2022-07-19,211412,0.13400726158963905,-0.2148588944558015,271091,0.17183585866269105,-1.196266788929315,1577616,False
2022-08-01,2022-07-26,2022-07-19,211412,0.13400726158963905,-0.2148588944558015,271091,0.17183585866269105,-1.196266788929315,1577616,False
2022-08-02,2022-08-02,2022-07-26,200176,0.12530963391052372,-0.7332684660407004,259260,0.1622960579072535,-1.5591886233323762,1597451,True
2022-08-03,2022-08-02,2022-07-26,200176,0.12530963391052372,-0.7332684660407004,259260,0.1622960579072535,-1.5591886233323762,1597451,True
2022-08-04,2022-08-02,2022-07-26,200176,0.12530963391052372,-0.7332684660407004,259260,0.1622960579072535,-1.5591886233323762,1597451,True
2022-08-05,2022-08-02,2022-07-26,200176,0.12530963391052372,-0.7332684660407004,259260,0.1622960579072535,-1.5591886233323762,1597451,True
2022-08-08,2022-08-02,2022-07-26,200176,0.12530963391052372,-0.7332684660407004,259260,0.1622960579072535,-1.5591886233323762,1597451,True
2022-08-09,2022-08-09,2022-08-02,178543,0.11110952075722971,-1.6130256258717508,253752,0.15791301317435327,-1.720220879087349,1606910,True
2022-08-10,2022-08-09,2022-08-02,178543,0.11110952075722971,-1.6130256258717508,253752,0.15791301317435327,-1.720220879087349,1606910,True
2022-08-11,2022-08-09,2022-08-02,178543,0.11110952075722971,-1.6130256258717508,253752,0.15791301317435327,-1.720220879087349,1606910,True
