date,atm_iv,ewma_vol_annual,garch_vol_annual
2021-01-14,0.316875,0.275403581444799,
2021-01-15,0.320575,0.28435635171874246,
2021-01-19,0.311475,0.2793183914822711,
2021-01-20,0.2999,0.2708441350400361,
2021-01-21,0.29565,0.2626133759893043,
2021-01-22,0.320625,0.26114946728274835,
2021-01-25,0.32165,0.2562614564431957,
2021-01-26,0.3174,0.24892695158996275,
2021-01-27,0.344125,0.24140585316588767,
2021-01-28,0.34845,0.23565938334146488,
2021-01-29,0.3418,0.2286109534771783,
2021-02-01,0.33999999999999997,0.24421401004154694,
2021-02-02,0.3226,0.24825927381918675,
2021-02-03,0.31535,0.24930052972101951,
2021-02-04,0.30067499999999997,0.24471190632069395,
2021-02-05,0.298,0.2404223518516624,
2021-02-08,0.29464999999999997,0.24505849512133882,
2021-02-09,0.286975,0.23869402764214356,
2021-02-10,0.28605,0.23167921078061915,
2021-02-11,0.290675,0.2267244370546607,
2021-02-12,0.29069999999999996,0.2397071020267741,
2021-02-16,0.30202500000000004,0.2375839736561548,
2021-02-17,0.31425,0.2341562462746567,
2021-02-18,0.33245,0.23466789096992016,
2021-02-19,0.3204,0.23464581454282765,
2021-02-22,0.33694999999999997,0.27455959178856204,
2021-02-23,0.3499,0.2680994771512826,
2021-02-24,0.34952500000000003,0.2723673305603024,
2021-02-25,0.3518,0.26409530685434185,
2021-02-26,0.372775,0.2774185109173471,
2021-03-01,0.38165,0.2772864342586528,
2021-03-02,0.3716,0.27365154884802256,
2021-03-03,0.3617,0.2844161995560985,
2021-03-04,0.3475,0.32835776497772673,
2021-03-05,0.3306,0.3408447801009405,
2021-03-08,0.348125,0.3407571621158337,
2021-03-09,0.34495,0.3322271160329695,
2021-03-10,0.34195,0.32700896877483127,
2021-03-11,0.33815,0.3259616138927604,
2021-03-12,0.33535000000000004,0.3167864690020132,
2021-03-15,0.3557,0.3072374315035618,
2021-03-16,0.35687500000000005,0.30028698997532066,
2021-03-17,0.3399,0.2911403905489051,
2021-03-18,0.4367,0.41870010384240064,
2021-03-19,0.39985000000000004,0.4241533543892467,
2021-03-22,0.36285,0.4112699195525187,
2021-03-23,0.43435,0.45759968453605115,
2021-03-24,0.39835,0.48673440535422435,
2021-03-25,0.44830000000000003,0.49492145991544195,
2021-03-26,0.40355,0.5047721755963941,
2021-03-29,0.40997500000000003,0.4907425266082821,
2021-03-30,0.383025,0.4809432572597382,
2021-03-31,0.416375,0.47025471484260184,
2021-04-01,0.357975,0.4724098414947802,
2021-04-05,0.388725,0.4812603158246539,
2021-04-06,0.38025,0.4683393093034406,
2021-04-07,0.3595,0.45432803215690504,
2021-04-08,0.35257499999999997,0.4405038337808952,
2021-04-09,0.34154999999999996,0.42742989362637807,
2021-04-12,0.33355,0.4151499212270745,
2021-04-13,0.31920000000000004,0.4052663844259067,
2021-04-14,0.31542499999999996,0.4209586848373358,
2021-04-15,0.31072500000000003,0.4086604039596468,
2021-04-16,0.3096,0.39629367314780234,
2021-04-19,0.321725,0.3844270860390738,
2021-04-20,0.331,0.37638312561356896,
2021-04-21,0.350975,0.3756766070968052,
2021-04-22,0.34857499999999997,0.36543890626473885,
2021-04-23,0.332675,0.35593691183066745,
2021-04-26,0.34475,0.34529956664376554,
2021-04-27,0.33005,0.34222612423448284,
2021-04-28,0.3258,0.33393544133685565,
2021-04-29,0.32030000000000003,0.33015774857556596,
2021-04-30,0.32775,0.33196607389779886,
2021-05-03,0.340625,0.32801603205299273,
2021-05-04,0.322125,0.32742585478173386,0.29774950835757
2021-05-05,0.33742500000000003,0.3179748047451307,0.29774950835757
2021-05-06,0.3373,0.3090598049803751,0.29774950835757
2021-05-07,0.28212499999999996,0.2996497129017501,0.29774950835757
2021-05-10,0.33665,0.2905540923530872,0.29774950835757
2021-05-11,0.329275,0.2837404766508847,0.29774950835757
2021-05-12,0.32477500000000004,0.27675076849686364,0.29774950835757
2021-05-13,0.33195,0.29524189247013033,0.29774950835757
2021-05-14,0.316975,0.29696812586454124,0.29774950835757
2021-05-17,0.324975,0.29384302195827555,0.29774950835757
2021-05-18,0.324975,0.2888084493193523,0.29774950835757
2021-05-19,0.3506,0.3063337746659077,0.29774950835757
2021-05-20,0.35445000000000004,0.30920240928430226,0.29774950835757
2021-05-21,0.317175,0.3193615879721866,0.29774950835757
2021-05-24,0.31765,0.3305485100380008,0.29774950835757
2021-05-25,0.321125,0.32059529756770666,0.29774950835757
2021-05-26,0.310325,0.3117664135895822,0.29774950835757
2021-05-27,0.3043,0.3037532196491759,0.29774950835757
2021-05-28,0.30179999999999996,0.2947092932055647,0.29774950835757
2021-06-01,0.3066,0.2959599135102132,0.29774950835757
2021-06-02,0.30135,0.29085654187747784,0.29774950835757
2021-06-03,0.3056,0.2820555058971391,0.29441336974842364
2021-06-04,0.2929,0.27450833925886453,0.29441336974842364
2021-06-07,0.28512499999999996,0.2661469809000058,0.29441336974842364
2021-06-08,0.2831,0.26281164382797817,0.29441336974842364
2021-06-09,0.28915,0.2559747887480247,0.29441336974842364
2021-06-10,0.2843,0.24901195441355492,0.29441336974842364
2021-06-11,0.28635,0.24220926189593586,0.29441336974842364
2021-06-14,0.2923,0.23569525389450716,0.29441336974842364
2021-06-15,0.287,0.2345249485827558,0.29441336974842364
2021-06-16,0.28945,0.22811578219031448,0.29441336974842364
2021-06-17,0.31284999999999996,0.22840554397153948,0.29441336974842364
2021-06-18,0.3073,0.22294704902329437,0.29441336974842364
2021-06-21,0.303575,0.23034109833373037,0.29441336974842364
2021-06-22,0.30715000000000003,0.22337393364286015,0.29441336974842364
2021-06-23,0.29725,0.21784390566551312,0.29441336974842364
2021-06-24,0.2796,0.21141540146645,0.29441336974842364
2021-06-25,0.2744,0.20743561959070808,0.29441336974842364
2021-06-28,0.283075,0.20858933247644607,0.29441336974842364
2021-06-29,0.284275,0.20407925919711778,0.29441336974842364
2021-06-30,0.28669999999999995,0.1978637182105135,0.29441336974842364
2021-07-01,0.290725,0.20020034751558224,0.29441336974842364
2021-07-02,0.29232499999999995,0.19554789059883673,0.23124141521089578
2021-07-06,0.329075,0.20556313317353944,0.23124141521089578
2021-07-07,0.3567,0.2220246960829386,0.23124141521089578
2021-07-08,0.33599999999999997,0.22578304224538617,0.23124141521089578
2021-07-09,0.314025,0.22960159332042565,0.23124141521089578
2021-07-12,0.319875,0.22274087321257405,0.23124141521089578
2021-07-13,0.313825,0.22534953239055455,0.23124141521089578
2021-07-14,0.3257,0.24543770076914195,0.23124141521089578
2021-07-15,0.3274,0.24357245360149898,0.23124141521089578
2021-07-16,0.31855,0.23628506269372476,0.23124141521089578
2021-07-19,0.39559999999999995,0.35432812932716357,0.23124141521089578
2021-07-20,0.35775,0.34813647178495144,0.23124141521089578
2021-07-21,0.326325,0.3671328734200059,0.23124141521089578
2021-07-22,0.311975,0.3631243881546701,0.23124141521089578
2021-07-23,0.29757500000000003,0.35285577585459027,0.23124141521089578
2021-07-26,0.314975,0.3424659145548673,0.23124141521089578
2021-07-27,0.30845,0.3324034663856277,0.23124141521089578
2021-07-28,0.30337499999999995,0.3228726390356621,0.23124141521089578
2021-07-29,0.292225,0.3210523159894432,0.23124141521089578
2021-07-30,0.289575,0.311275555950881,0.23124141521089578
2021-08-02,0.32277500000000003,0.3230648603068624,0.23124141521089578
2021-08-03,0.32394999999999996,0.3143151594917715,0.32449240299319393
2021-08-04,0.36827499999999996,0.33274269389807637,0.32449240299319393
2021-08-05,0.347775,0.33086093722105314,0.32449240299319393
2021-08-06,0.35475,0.3236618690640937,0.32449240299319393
2021-08-09,0.375425,0.32386572925657553,0.32449240299319393
2021-08-10,0.35085,0.32639347745419667,0.32449240299319393
2021-08-11,0.32630000000000003,0.3204129938471805,0.32449240299319393
2021-08-12,0.31675,0.31107064193183354,0.32449240299319393
2021-08-13,0.31437499999999996,0.3064867207286302,0.32449240299319393
2021-08-16,0.3403,0.2988792811049404,0.32449240299319393
2021-08-17,0.335975,0.29228281535068823,0.32449240299319393
2021-08-18,0.36107500000000003,0.30043033055821444,0.32449240299319393
2021-08-19,0.3554,0.29630277203059446,0.32449240299319393
2021-08-20,0.37217500000000003,0.31062794853582604,0.32449240299319393
2021-08-23,0.3461,0.3676384557030458,0.32449240299319393
2021-08-24,0.32280000000000003,0.3783268522353842,0.32449240299319393
2021-08-25,0.3092,0.3685591387727129,0.32449240299319393
2021-08-26,0.314075,0.3583448616791047,0.32449240299319393
2021-08-27,0.30970000000000003,0.3516748795237753,0.32449240299319393
2021-08-30,0.301125,0.3415555680588595,0.32449240299319393
2021-08-31,0.306325,0.33242045448531754,0.32449240299319393
2021-09-01,0.296025,0.32241683116484715,0.286359592053928
2021-09-02,0.28485000000000005,0.32314099696565274,0.286359592053928
2021-09-03,0.2898,0.3141476574961733,0.286359592053928
2021-09-07,0.2957,0.30863202850737986,0.286359592053928
2021-09-08,0.28859999999999997,0.3024862028707083,0.286359592053928
2021-09-09,0.30735,0.30100853118670023,0.286359592053928
2021-09-10,0.29824999999999996,0.30384748179711635,0.286359592053928
2021-09-13,0.300125,0.299465065326744,0.286359592053928
2021-09-14,0.2978,0.290650410739878,0.286359592053928
2021-09-15,0.29174999999999995,0.3015431566166098,0.286359592053928
2021-09-16,0.29155,0.2923579434783819,0.286359592053928
2021-09-17,0.28845,0.2849571359487765,0.286359592053928
2021-09-20,0.31725,0.28190237592982353,0.286359592053928
2021-09-21,0.307,0.273318993028156,0.286359592053928
2021-09-22,0.28822499999999995,0.2740699658580578,0.286359592053928
2021-09-23,0.291275,0.2744618990969509,0.286359592053928
2021-09-24,0.28965,0.2681585210652176,0.286359592053928
2021-09-27,0.31239999999999996,0.27229791010093424,0.286359592053928
2021-09-28,0.323625,0.26667555427318496,0.286359592053928
2021-09-29,0.31729999999999997,0.25861979188497225,0.286359592053928
2021-09-30,0.337675,0.25137192896438404,0.286359592053928
2021-10-01,0.32475,0.24908463585480553,0.26614414149974475
2021-10-04,0.33194999999999997,0.25729819714752455,0.26614414149974475
2021-10-05,0.33465,0.26213047504938175,0.26614414149974475
2021-10-06,0.34795,0.2746510974724045,0.26614414149974475
2021-10-07,0.345725,0.27958659122277235,0.26614414149974475
2021-10-08,0.3473,0.2711791286956793,0.26614414149974475
2021-10-11,0.35077500000000006,0.26752876994236136,0.26614414149974475
2021-10-12,0.33625,0.2594240685016307,0.26614414149974475
2021-10-13,0.324075,0.2515448114072711,0.26614414149974475
2021-10-14,0.31547499999999995,0.24795275931261912,0.26614414149974475
2021-10-15,0.31205,0.2415162309592702,0.26614414149974475
2021-10-18,0.32515,0.23451644077932338,0.26614414149974475
2021-10-19,0.31,0.2295131651766859,0.26614414149974475
2021-10-20,0.3087,0.22745487342342274,0.26614414149974475
2021-10-21,0.32155,0.22564542776470412,0.26614414149974475
2021-10-22,0.31915,0.22272289392144895,0.26614414149974475
2021-10-25,0.31870000000000004,0.21635475337572682,0.26614414149974475
2021-10-26,0.301825,0.21382301460714662,0.26614414149974475
2021-10-27,0.32230000000000003,0.23216118429096907,0.26614414149974475
2021-10-28,0.3177,0.22764498012149795,0.26614414149974475
2021-10-29,0.321325,0.22136164086297683,0.26614414149974475
2021-11-01,0.3294,0.2161596092356156,0.26107114756417027
2021-11-02,0.32325000000000004,0.2095745167356957,0.26107114756417027
2021-11-03,0.36767500000000003,0.2531024563810094,0.26107114756417027
2021-11-04,0.356325,0.24717355399444835,0.26107114756417027
2021-11-05,0.35235000000000005,0.26526040270818335,0.26107114756417027
2021-11-08,0.35575,0.25982101317545986,0.26107114756417027
2021-11-09,0.337325,0.258832840816235,0.26107114756417027
2021-11-10,0.3447,0.27492201760162244,0.26107114756417027
2021-11-11,0.3396,0.2666363470060033,0.26107114756417027
2021-11-12,0.337375,0.25904820206961576,0.26107114756417027
2021-11-15,0.33875,0.2512342163759882,0.26107114756417027
2021-11-16,0.32177500000000003,0.24374700892614254,0.26107114756417027
2021-11-17,0.31965,0.25078179490426505,0.26107114756417027
2021-11-18,0.30855000000000005,0.2462012093542266,0.26107114756417027
2021-11-19,0.342675,0.2698754185414934,0.26107114756417027
2021-11-22,0.340575,0.2660462055525176,0.26107114756417027
2021-11-23,0.32815,0.2857698279167385,0.26107114756417027
2021-11-24,0.321975,0.27795241191344355,0.26107114756417027
2021-11-26,0.5862750000000001,0.5341713390619642,0.26107114756417027
2021-11-29,0.492575,0.5196050281458253,0.26107114756417027
2021-11-30,0.569125,0.5347087266621412,0.26107114756417027
2021-12-01,0.6738500000000001,0.5232939164915642,0.6363713274038495
2021-12-02,0.47385,0.5174998259334284,0.6363713274038495
2021-12-03,0.50215,0.5022810924501719,0.6363713274038495
2021-12-06,0.47735,0.5257665701691914,0.6363713274038495
2021-12-07,0.41522499999999996,0.5163451783686992,0.6363713274038495
2021-12-08,0.382375,0.5044473794091475,0.6363713274038495
2021-12-09,0.39815,0.5002791560087739,0.6363713274038495
2021-12-10,0.362275,0.49099146287213224,0.6363713274038495
2021-12-13,0.3942,0.47809493863863434,0.6363713274038495
2021-12-14,0.4274,0.46521086540720535,0.6363713274038495
2021-12-15,0.38532500000000003,0.4541524949335453,0.6363713274038495
2021-12-16,0.380675,0.44071777358038416,0.6363713274038495
2021-12-17,0.401725,0.4351989778624604,0.6363713274038495
2021-12-20,0.445975,0.4273815802683089,0.6363713274038495
2021-12-21,0.40075,0.43368279508690066,0.6363713274038495
2021-12-22,0.3882,0.42593685853937263,0.6363713274038495
2021-12-23,0.36972499999999997,0.41572581155606075,0.6363713274038495
2021-12-27,0.3616,0.41538288484005514,0.6363713274038495
2021-12-28,0.352425,0.4028703293325275,0.6363713274038495
2021-12-29,0.3366,0.39167626220402657,0.6363713274038495
2021-12-30,0.33575,0.3797468492605201,0.6363713274038495
2021-12-31,0.3416,0.371913243830409,0.29551684826623
2022-01-03,0.322525,0.36213379334460494,0.29551684826623
2022-01-04,0.3211,0.3551586210460756,0.29551684826623
2022-01-05,0.36295,0.3445214140905064,0.29551684826623
2022-01-06,0.320975,0.3489890196376075,0.29551684826623
2022-01-07,0.33130000000000004,0.33869267199601866,0.29551684826623
2022-01-10,0.361175,0.3302508904258945,0.29551684826623
2022-01-11,0.30995,0.34790283315234793,0.29551684826623
2022-01-12,0.311025,0.34096407783151095,0.29551684826623
2022-01-13,0.320175,0.3332945623495924,0.29551684826623
2022-01-14,0.3773,0.3419413833328727,0.29551684826623
2022-01-18,0.35860000000000003,0.3377034626560312,0.29551684826623
2022-01-19,0.346375,0.32745535323748765,0.29551684826623
2022-01-20,0.34900000000000003,0.3184562570267818,0.29551684826623
2022-01-21,0.352,0.3088504146266965,0.29551684826623
2022-01-24,0.369325,0.30252772360426,0.29551684826623
2022-01-25,0.393825,0.2984675809480932,0.29551684826623
2022-01-26,0.392575,0.29285608509556255,0.29551684826623
2022-01-27,0.38639999999999997,0.28416051562293076,0.29551684826623
2022-01-28,0.388625,0.2755904419380279,0.29551684826623
2022-01-31,0.37429999999999997,0.26908881482156344,0.29551684826623
2022-02-01,0.37697499999999995,0.26090982752529446,0.2747626927528953
2022-02-02,0.369725,0.2529622275673819,0.2747626927528953
2022-02-03,0.3738,0.25275004599423645,0.2747626927528953
2022-02-04,0.38,0.25930312065387956,0.2747626927528953
2022-02-07,0.383,0.2517823171236917,0.2747626927528953
2022-02-08,0.367525,0.252426529905203,0.2747626927528953
2022-02-09,0.34335,0.2470148600625259,0.2747626927528953
2022-02-10,0.350275,0.23982873423880716,0.2747626927528953
2022-02-11,0.43145,0.25585043454793666,0.2747626927528953
2022-02-14,0.4179,0.25072726094481623,0.2747626927528953
2022-02-15,0.41962499999999997,0.27281212020450213,0.2747626927528953
2022-02-16,0.42910000000000004,0.2683058373486486,0.2747626927528953
2022-02-17,0.46935000000000004,0.2629458983961628,0.2747626927528953
2022-02-18,0.45665,0.257244228542891,0.2747626927528953
2022-02-22,0.4457,0.25393839275267627,0.2747626927528953
2022-02-23,0.42985,0.2496440807415135,0.2747626927528953
2022-02-24,0.429625,0.24210998481701923,0.2747626927528953
2022-02-25,0.446275,0.23687600763097172,0.2747626927528953
2022-02-28,0.469575,0.2497081041407063,0.2747626927528953
2022-03-01,0.5932999999999999,0.34257523110730187,0.2747626927528953
2022-03-02,0.59155,0.38273420368646527,0.2747626927528953
2022-03-03,0.62575,0.37393445605239833,0.48970010722859164
2022-03-04,0.764825,0.4398517932355146,0.48970010722859164
2022-03-07,0.7696000000000001,0.4488002066401689,0.48970010722859164
2022-03-08,0.765425,0.4576609052079824,0.48970010722859164
2022-03-09,0.7157,0.6551559531669344,0.48970010722859164
2022-03-10,0.656375,0.6394165640599133,0.48970010722859164
2022-03-11,0.6448,0.6316274555202361,0.48970010722859164
2022-03-14,0.59405,0.6398777973954063,0.48970010722859164
2022-03-15,0.60085,0.6621702572962844,0.48970010722859164
2022-03-16,0.569625,0.6423056433931152,0.48970010722859164
2022-03-17,0.6550499999999999,0.6894922770468374,0.48970010722859164
2022-03-18,0.67245,0.6703800360018789,0.48970010722859164
2022-03-21,0.688475,0.6953940338724851,0.48970010722859164
2022-03-22,0.6573,0.6759307345222814,0.48970010722859164
2022-03-23,0.699425,0.67561473500868,0.48970010722859164
2022-03-24,0.6618999999999999,0.6635244313427862,0.48970010722859164
2022-03-25,0.662175,0.6450970608317376,0.48970010722859164
2022-03-28,0.6163750000000001,0.6985897008799654,0.48970010722859164
2022-03-29,0.5936,0.6824494959055554,0.48970010722859164
2022-03-30,0.5809249999999999,0.6675979622506596,0.48970010722859164
2022-03-31,0.554575,0.6756832638241475,0.48970010722859164
2022-04-01,0.509325,0.6551044775516675,0.6610384420935097
2022-04-04,0.50065,0.6500788134357948,0.6610384420935097
2022-04-05,0.498175,0.6390666200842687,0.6610384420935097
2022-04-06,0.49455,0.6263990134632129,0.6610384420935097
2022-04-07,0.503625,0.6073247669683256,0.6610384420935097
2022-04-08,0.48475,0.5911880675226256,0.6610384420935097
2022-04-11,0.48897500000000005,0.5811861851140477,0.6610384420935097
2022-04-12,0.48435,0.5956319447070665,0.6610384420935097
2022-04-13,0.473875,0.590421419995124,0.6610384420935097
2022-04-14,0.488275,0.5752270252393212,0.6610384420935097
2022-04-18,0.48305,0.5591962000958306,0.6610384420935097
2022-04-19,0.471,0.5698814529882915,0.6610384420935097
2022-04-20,0.46885,0.5528532784748212,0.6610384420935097
2022-04-21,0.462075,0.53781820106533,0.6610384420935097
2022-04-22,0.4737,0.5293415224704635,0.6610384420935097
2022-04-25,0.485175,0.5202922593582804,0.6610384420935097
2022-04-26,0.49239999999999995,0.5129716184269962,0.6610384420935097
2022-04-27,0.4934,0.4973655218812601,0.6610384420935097
2022-04-28,0.472225,0.4898411006772439,0.6610384420935097
2022-04-29,0.48385,0.4771496839526474,0.6610384420935097
2022-05-02,0.49845,0.46661821427131656,0.6610384420935097
2022-05-03,0.49467500000000003,0.46027444651192867,0.3207423197100047
2022-05-04,0.48624999999999996,0.479334440511407,0.3207423197100047
2022-05-05,0.5100750000000001,0.4649022827257879,0.3207423197100047
2022-05-06,0.50745,0.4575954571581849,0.3207423197100047
2022-05-09,0.533175,0.5206972089884337,0.3207423197100047
2022-05-10,0.5227250000000001,0.5156389137620462,0.3207423197100047
2022-05-11,0.5035000000000001,0.5333805384055158,0.3207423197100047
2022-05-12,0.49620000000000003,0.5197271065563114,0.3207423197100047
2022-05-13,0.475075,0.5135910594330896,0.3207423197100047
2022-05-16,0.476225,0.5054153765877847,0.3207423197100047
2022-05-17,0.462225,0.49908863980566454,0.3207423197100047
2022-05-18,0.4776,0.4918651584213491,0.3207423197100047
